scrutin_id,fecha,fecha_iso,sort,amendement_num,sous_amendement_num,es_sous_amendement,es_suppression,es_redaction_globale,es_identiques,demandeur,article_ref,ley_tipo,ley_titulo_corto,dossier_ref,titulo_scrutin
3180,2020-11-13,2020-11-13,rejeté,2138,,0,0,0,1,,,projet de loi,de finances pour 2021 (première lecture) - Articles non rattachés,,l'amendement n° 2138 de Mme Bazin-Malgras et les amendements identiques suivants après l'article 43 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Articles non rattachés.
3182,2020-11-13,2020-11-13,rejeté,3296,,0,0,0,0,,,projet de loi,de finances pour 2021 (première lecture) - Articles non rattachés,,l'amendement n° 3296 de M. Coquerel après l'article 49 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Articles non rattachés.
3183,2020-11-13,2020-11-13,rejeté,3332,,0,0,0,0,,,projet de loi,de finances pour 2021 (première lecture) - Articles non rattachés,,l'amendement n° 3332 de M. Coquerel après l'article 49 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Articles non rattachés.
3184,2020-11-13,2020-11-13,rejeté,3333,,0,0,0,0,,,projet de loi,de finances pour 2021 (première lecture) - Articles non rattachés,,l'amendement n° 3333 de Mme Rubin après l'article 49 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Articles non rattachés.
3185,2020-11-13,2020-11-13,rejeté,3335,,0,0,0,0,,,projet de loi,de finances pour 2021 (première lecture) - Articles non rattachés,,l'amendement n° 3335 de M. Coquerel après l'article 49 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Articles non rattachés.
3190,2020-11-17,2020-11-17,rejeté,725,,0,1,0,1,Mme Wonner et l'amendement identique suivant,premier,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 725 de Mme Wonner et l'amendement identique suivant à l'article premier de la proposition de loi relative à la sécurité globale (première lecture).
3192,2020-11-18,2020-11-18,rejeté,570,,0,0,0,0,M. Saulignac,premier,proposition de loi,relative à la sécurité globale,,l'amendement n° 570 de M. Saulignac à l'article premier de la proposition de loi relative à la sécurité globale (première lecture).
3194,2020-11-19,2020-11-19,rejeté,571,,0,0,0,0,M. Saulignac,4,proposition de loi,relative à la sécurité globale,,l'amendement n° 571 de M. Saulignac à l'article 4 de la proposition de loi relative à la sécurité globale (première lecture).
3195,2020-11-19,2020-11-19,rejeté,572,,0,0,0,0,M. Saulignac,4,proposition de loi,relative à la sécurité globale,,l'amendement n° 572 de M. Saulignac à l'article 4 de la proposition de loi relative à la sécurité globale (première lecture).
32,2017-07-13,2017-07-13,rejeté,327,,0,0,0,0,,,projet de loi,d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social,,l'amendement n° 327 de M. Dharréville après l'article 9 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).
320,2017-11-29,2017-11-29,adopté,303,,0,0,0,0,Gouvernement,26,projet de loi,de financement de la sécurité sociale pour 2018,,l'amendement n° 303 du Gouvernement à l'article 26 du projet de loi de financement de la sécurité sociale pour 2018 (nouvelle lecture).
3200,2020-11-19,2020-11-19,rejeté,1085,,0,0,0,0,M. Diard,14,proposition de loi,relative à la sécurité globale,,l'amendement n° 1085 de M. Diard à l'article 14 de la proposition de loi relative à la sécurité globale (première lecture).
3205,2020-11-20,2020-11-20,rejeté,475,,0,1,0,1,Mme Buffet et les amendements identiques suivants,20,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 475 de Mme Buffet et les amendements identiques suivants à l'article 20 de la proposition de loi relative à la sécurité globale (première lecture).
3207,2020-11-20,2020-11-20,rejeté,750,,0,1,0,0,M. Bernalicis,20 bis,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 750 de M. Bernalicis à l'article 20 bis de la proposition de loi relative à la sécurité globale (première lecture).
3209,2020-11-20,2020-11-20,rejeté,751,,0,1,0,0,M. Bernalicis,20 ter,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 751 de M. Bernalicis à l'article 20 ter de la proposition de loi relative à la sécurité globale (première lecture).
3211,2020-11-20,2020-11-20,rejeté,753,,0,1,0,0,M. Bernalicis,21,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 753 de M. Bernalicis à l'article 21 de la proposition de loi relative à la sécurité globale (première lecture).
3212,2020-11-20,2020-11-20,rejeté,1204,,0,0,0,0,M. Molac,21,proposition de loi,relative à la sécurité globale,,l'amendement n° 1204 de M. Molac à l'article 21 de la proposition de loi relative à la sécurité globale (première lecture).
3213,2020-11-20,2020-11-20,rejeté,758,,0,1,0,1,M. Bernalicis et les amendements identiques suivants,24,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 758 de M. Bernalicis et les amendements identiques suivants à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
3214,2020-11-20,2020-11-20,rejeté,1402,1402,1,0,0,1,M. Saulignac et le sous-amendement identique suivant à l'amendement n° 1363 du Gouvernement,24,proposition de loi,relative à la sécurité globale,,le sous-amendement n° 1402 de M. Saulignac et le sous-amendement identique suivant à l'amendement n° 1363 du Gouvernement à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
3215,2020-11-20,2020-11-20,rejeté,1417,1417,1,0,0,0,M. Bernalicis à l'amendement n° 1363 du Gouvernement,24,proposition de loi,relative à la sécurité globale,,le sous-amendement n° 1417 de M. Bernalicis à l'amendement n° 1363 du Gouvernement à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
3216,2020-11-20,2020-11-20,rejeté,1422,1422,1,0,0,0,M. Bernalicis à l'amendement n° 1363 du Gouvernement,24,proposition de loi,relative à la sécurité globale,,le sous-amendement n° 1422 de M. Bernalicis à l'amendement n° 1363 du Gouvernement à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
3217,2020-11-20,2020-11-20,rejeté,1408,1408,1,0,0,1,M. Saulignac et le sous-amendement identique suivant à l'amendement n° 1363 du Gouvernement,24,proposition de loi,relative à la sécurité globale,,le sous-amendement n° 1408 de M. Saulignac et le sous-amendement identique suivant à l'amendement n° 1363 du Gouvernement à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
3218,2020-11-20,2020-11-20,rejeté,1433,1433,1,0,0,0,Mme Cariou à l'amendement n° 1363 du Gouvernement,24,proposition de loi,relative à la sécurité globale,,le sous-amendement n° 1433 de Mme Cariou à l'amendement n° 1363 du Gouvernement à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
3219,2020-11-20,2020-11-20,adopté,1363,,0,0,0,0,Gouvernement,24,proposition de loi,relative à la sécurité globale,,l'amendement n° 1363 du Gouvernement à l'article 24 de la proposition de loi relative à la sécurité globale (première lecture).
322,2017-11-30,2017-11-30,rejeté,1,,0,1,0,1,M. Bazin et les amendements identiques suivants,premier,proposition de loi,relative à la résidence de l'enfant en cas de séparation des parents,,l'amendement de suppression n° 1 de M. Bazin et les amendements identiques suivants à l'article premier de la proposition de loi relative à la résidence de l'enfant en cas de séparation des parents (première lecture).
3220,2020-11-20,2020-11-20,rejeté,1205,,0,0,0,0,Mme Dumas,21,proposition de loi,relative à la sécurité globale,,l'amendement n° 1205 de Mme Dumas à l'article 21 de la proposition de loi relative à la sécurité globale (première lecture).
3222,2020-11-20,2020-11-20,rejeté,975,,0,0,0,0,Mme Forteza,22,proposition de loi,relative à la sécurité globale,,l'amendement n° 975 de Mme Forteza à l'article 22 de la proposition de loi relative à la sécurité globale (première lecture).
3224,2020-11-20,2020-11-20,rejeté,477,,0,1,0,1,Mme Buffet et les amendements identiques suivants,23,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 477 de Mme Buffet et les amendements identiques suivants à l'article 23 de la proposition de loi relative à la sécurité globale (première lecture).
3225,2020-11-20,2020-11-20,rejeté,927,,0,0,0,0,M. Boucard,23,proposition de loi,relative à la sécurité globale,,l'amendement n° 927 de M. Boucard à l'article 23 de la proposition de loi relative à la sécurité globale (première lecture).
3227,2020-11-20,2020-11-20,rejeté,478,,0,1,0,1,Mme Buffet et les amendements identiques suivants,25,proposition de loi,relative à la sécurité globale,,l'amendement de suppression n° 478 de Mme Buffet et les amendements identiques suivants à l'article 25 de la proposition de loi relative à la sécurité globale (première lecture).
3234,2020-11-20,2020-11-20,rejeté,945,,0,0,0,0,M. Bernalicis,30 bis,proposition de loi,relative à la sécurité globale,,l'amendement n° 945 de M. Bernalicis à l'article 30 bis de la proposition de loi relative à la sécurité globale (première lecture).
3235,2020-11-20,2020-11-20,rejeté,947,,0,0,0,0,M. Bernalicis,30 bis,proposition de loi,relative à la sécurité globale,,l'amendement n° 947 de M. Bernalicis à l'article 30 bis de la proposition de loi relative à la sécurité globale (première lecture).
3236,2020-11-20,2020-11-20,rejeté,951,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 951 de M. Bernalicis après l'article 30 bis de la proposition de loi relative à la sécurité globale (première lecture).
3237,2020-11-20,2020-11-20,rejeté,949,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 949 de M. Bernalicis après l'article 30 bis de la proposition de loi relative à la sécurité globale (première lecture).
3238,2020-11-20,2020-11-20,rejeté,969,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 969 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
3239,2020-11-20,2020-11-20,rejeté,744,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 744 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
324,2017-12-04,2017-12-04,rejeté,426,,0,0,0,1,Mme Rabault et l'amendement identique suivant,2,projet de loi,de finances rectificative pour 2017,,l'amendement n° 426 de Mme Rabault et l'amendement identique suivant à l'article 2 du projet de loi de finances rectificative pour 2017 (première lecture).
3240,2020-11-20,2020-11-20,rejeté,743,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 743 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
3241,2020-11-20,2020-11-20,rejeté,752,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 752 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
3242,2020-11-20,2020-11-20,rejeté,979,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 979 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
3243,2020-11-20,2020-11-20,rejeté,791,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 791 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
3244,2020-11-20,2020-11-20,rejeté,866,,0,0,0,0,,,proposition de loi,relative à la sécurité globale,,l'amendement n° 866 de M. Bernalicis après l'article 31 quinquies de la proposition de loi relative à la sécurité globale (première lecture).
3246,2020-11-23,2020-11-23,adopté,215,,0,1,0,0,la commission des affaires sociales,10 A,projet de loi,de financement de la sécurité sociale pour 2021,,l'amendement de suppression n° 215 de la commission des affaires sociales à l'article 10 A du projet de loi de financement de la sécurité sociale pour 2021 (nouvelle lecture).
3247,2020-11-23,2020-11-23,adopté,218,,0,0,0,0,la commission des affaires sociales,13,projet de loi,de financement de la sécurité sociale pour 2021,,l'amendement n° 218 de la commission des affaires sociales à l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (nouvelle lecture).
